score unemp wage distance tuition gender1 gender2 ethnicity1 ethnicity2 ethnicity3 fcollege1 fcollege2 mcollege1 mcollege2 home1 home2 urban1 urban2 income1 income2 region1 region2 y
818 1.15273190333735 0.39904214087243 0.103862172981702 0.0858159441434357 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
819 -0.0090816805804562 -0.795060679032969 -1.0502128678768 0.0422833108558091 0.219560929062024 0 1 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 16
820 1.2481134767925 2.31684387479459 1.97271840500359 -0.349510284942961 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 17
821 -0.318209511218461 -0.143731915232721 -1.61608202095312 0.521142173229833 -0.467500664563679 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 17
822 1.01942784723268 0.145747650373982 0.580382967090619 -0.00124932243181771 0.345391502132925 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 16
823 0.491957400382127 0.760891511609198 -1.49695182242589 2.26244708957542 -0.0287427313608914 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
824 0.248332836820076 -0.758875776467937 -1.0502128678768 -0.480108158858374 0.219560929062024 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 13
825 0.596532568646088 -0.903615559271289 -0.484343714800471 -0.131847170399763 0.103891999654001 1 0 0 0 1 1 0 0 1 0 1 0 1 0 1 1 0 16
826 0.799935812481674 0.218117455504046 -1.45972345786813 -0.697771266914706 0.0120816896111108 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 16
827 1.8732638958004 -0.143731915232721 -1.72776675959039 0.782337869165727 1.03245309575864 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 16
828 -1.31913913135462 -0.505581285969489 -1.0502128678768 -0.523640766198534 0.219560929062024 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 15
829 -0.0251704714958773 -1.1207251472047 -1.61608202095312 0.303479058686634 -0.467500664563679 1 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 12
830 -2.07414578922653 -0.360841503166137 -0.454561165168669 -0.349510284942961 -1.6409189244301 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 12
831 0.866588059721377 0.579966826240814 0.483589503269262 -0.697771266914706 -1.12054190737938 1 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1 0 16
832 1.40440108154448 -0.216101720362786 1.53342597545242 -0.349510284942961 0.773958296922729 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 12
833 -0.94680687071758 -0.795060679032969 -0.484343714800471 -0.741303890472032 0.103891999654001 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
834 -1.27202305389628 -0.360841503166137 -0.454561165168669 -0.56717339948616 -1.6409189244301 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 12
835 -1.83856540193483 2.24447406966454 1.97271840500359 -0.56717339948616 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 12
836 2.05828082676782 -0.252286622927818 0.580382967090619 -0.56717339948616 0.345391502132925 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 16
837 -1.62022234734756 0.579966826240814 -1.72776675959039 0.390544325261888 1.03245309575864 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 12
838 -0.219380558897382 -1.41020462653979 -0.156735668850598 0.0858159441434357 -0.134190676477879 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 16
839 -0.0343636279299582 0.145747650373982 0.103862172981702 -0.697771266914706 0.995016181947559 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 16
840 1.16652229555057 0.579966826240814 -0.454561165168669 0.521142173229833 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 12
841 1.70778269623962 -0.614135993664586 0.312340020404356 -0.610706019800053 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 16
842 -0.485988671106728 0.543782096219008 0.312340020404356 0.303479058686634 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 15
843 0.212708752872756 0.145747650373982 0.103862172981702 0.738805287773031 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
844 -0.0883749014949041 0.0733778452439172 0.483589503269262 -0.131847170399763 0.593695162555852 1 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 16
845 -0.176861278843444 0.0371927701356625 1.97271840500359 0.0858159441434357 1.03584042735557 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 12
846 1.43657778662586 -0.867430656706256 0.342122570036157 0.0858159441434357 1.73650998574131 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 16
847 -0.789370285801863 -1.08454024463967 -1.72776675959039 -0.480108158858374 1.03245309575864 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 13
848 -0.20444118652042 0.0371927701356625 -0.454561165168669 -0.436575525570748 -1.6409189244301 1 0 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 13
849 -1.02150329422763 1.12274088234595 0.401687669299752 -0.131847170399763 0.920200992697655 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 12
850 -1.74203484831595 0.471411946002491 0.342122570036157 0.869403135740977 1.73650998574131 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
851 0.232244484279388 -0.143731915232721 1.57809944486414 -0.131847170399763 1.27733992983451 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 13
852 -0.907734969529585 -0.614135993664586 0.312340020404356 0.172881210718689 -1.05930545148537 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 15
853 -0.369922386081213 0.579966826240814 -0.454561165168669 0.521142173229833 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 12
854 -0.233170512735865 -0.252286622927818 0.312340020404356 0.95646840231623 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 13
855 1.72157308845283 -1.19309495233477 0.75163316002747 0.95646840231623 0.0290769859680743 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 16
856 0.627559855189006 -0.795060679032969 -0.484343714800471 -0.436575525570748 0.103891999654001 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 15
857 0.156399080605604 0.616151901349068 1.97271840500359 -0.349510284942961 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
858 -2.11781448781892 -0.360841503166137 -0.454561165168669 -0.480108158858374 -1.6409189244301 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 12
859 0.72409040880789 -1.19309495233477 0.312340020404356 -0.741303890472032 -1.05930545148537 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 15
860 2.1686013342252 0.905631466955764 0.342122570036157 2.52364278551132 1.73650998574131 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
861 -1.21801178033134 -0.324656600601105 -0.454561165168669 1.21766409825212 -1.6409189244301 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 12
862 1.17456647182092 0.616151901349068 0.193209821877128 1.39179463140263 -0.970882297475441 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 14
863 -1.49151508864729 -0.722690873902905 -1.61608202095312 -0.131847170399763 -0.467500664563679 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 12
864 0.220752929143101 -1.84442388867824 -1.72776675959039 0.0858159441434357 1.03245309575864 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 14
865 -1.98910679074393 -0.541766188534521 -0.811952470822341 -0.523640766198534 -0.358665212285755 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 14
866 1.39290908803346 -0.722690873902905 0.401687669299752 -0.610706019800053 0.920200992697655 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
867 0.166741655578154 0.797076586717452 0.103862172981702 1.17413151685943 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
868 0.0943436307703139 1.70170001355939 -0.878963385011904 2.17538192679003 -0.940278773012481 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 13
869 0.848201308478482 -0.143731915232721 1.57809944486414 -0.741303890472032 1.27733992983451 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 14
870 0.895317385936822 0.797076586717452 -0.454561165168669 1.08706635407404 -1.6409189244301 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 17
871 -1.68342677734659 0.543782096219008 0.312340020404356 0.303479058686634 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 13
872 1.60550636505259 -1.30164983257309 0.312340020404356 -0.610706019800053 -1.05930545148537 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 16
873 0.63560403145935 0.0371927701356625 -1.83200568330171 0.0858159441434357 0.260355679719946 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 16
874 -0.323955288786611 0.218117455504046 -1.45972345786813 -0.56717339948616 0.0120816896111108 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 17
875 1.41359423797856 -0.28847152549285 -0.454561165168669 -0.697771266914706 -1.6409189244301 1 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 12
876 -1.59264243967058 2.24447406966454 2.57581592263766 1.39179463140263 -0.297428844173734 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 12
877 2.11573947919871 0.0371927701356625 0.401687669299752 -0.56717339948616 0.920200992697655 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 18
878 0.0966420294725088 -0.28847152549285 -0.454561165168669 -0.131847170399763 -1.6409189244301 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 14
879 0.880378013559858 -1.19309495233477 -0.454561165168669 -0.262445018367708 -1.6409189244301 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 15
880 -1.26168047892373 -0.360841503166137 -0.454561165168669 -0.654238640113946 -1.6409189244301 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 12
881 0.944731862097366 1.12274088234595 0.401687669299752 -0.741303890472032 0.920200992697655 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
882 -1.31339335378647 0.218117455504046 -1.45972345786813 -0.610706019800053 0.0120816896111108 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 12
883 0.626410875025269 0.145747650373982 0.580382967090619 -0.697771266914706 0.345391502132925 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 16
884 0.984952743449098 -0.614135993664586 0.312340020404356 -0.610706019800053 -1.05930545148537 0 1 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0 15
885 -0.452662547486871 0.579966826240814 0.13364472261351 -0.610706019800053 0.821557205524662 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 16
886 0.197769380495805 0.39904214087243 0.342122570036157 0.0858159441434357 1.73650998574131 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
887 -0.880155061852609 -0.939800461836321 -1.45972345786813 -0.697771266914706 0.0120816896111108 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 12
888 -0.776729312127118 -0.831245581598002 0.103862172981702 -0.56717339948616 0.995016181947559 1 0 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0 17
889 -0.22512633646552 0.218117455504046 -1.45972345786813 -0.56717339948616 0.0120816896111108 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0 12
890 -0.415889045001082 0.218117455504046 -0.454561165168669 -0.610706019800053 -1.6409189244301 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 14
891 -0.52620955245846 -1.08454024463967 -1.72776675959039 -0.480108158858374 1.03245309575864 1 0 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 12
892 0.255228032926695 -0.903615559271289 0.312340020404356 0.738805287773031 -1.05930545148537 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 1 0 15
893 0.735582402318899 -0.360841503166137 -0.454561165168669 -0.654238640113946 -1.6409189244301 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 15
894 0.603427326377962 -0.614135993664586 -0.923636854423616 -0.610706019800053 -0.586556750004666 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
895 -1.53058698983529 -0.252286622927818 -0.923636854423616 0.651740021197778 -0.586556750004666 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 12
896 -0.0550487778750583 1.12274088234595 0.401687669299752 -0.741303890472032 0.920200992697655 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 16
897 -1.84201278080077 1.77406981868944 -0.320540046861532 3.13309954774822 -0.426676419155666 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
898 -0.9422105116879 -0.216101720362786 0.103862172981702 -0.741303890472032 0.995016181947559 0 1 0 0 1 0 1 0 1 0 1 1 0 0 1 1 0 16
899 0.836709314967462 -0.614135993664586 1.17603466979878 0.34701164007933 0.233139574635932 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 17
900 -0.309015916409648 -0.252286622927818 1.17603466979878 -0.131847170399763 0.233139574635932 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
901 0.744775558752991 -0.360841503166137 -0.454561165168669 -0.56717339948616 -1.6409189244301 0 1 0 0 1 0 1 0 1 0 1 1 0 0 1 0 1 15
902 0.0150508482305873 0.0733778452439172 -1.34803871923086 -0.00124932243181771 0.875989415692683 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 16
903 0.406918840274262 -0.577951091099553 0.394241854373829 0.303479058686634 -0.855243038381498 1 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 13
904 2.51909858800395 -0.758875776467937 1.53342597545242 0.303479058686634 0.773958296922729 1 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 12
905 0.655140201240713 0.616151901349068 1.97271840500359 -0.349510284942961 1.03584042735557 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
906 0.451736519030395 -0.360841503166137 -0.454561165168669 -0.56717339948616 -1.6409189244301 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 17
907 0.198918360659542 -1.41020462653979 -1.56396238157946 -0.56717339948616 0.20253596239098 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
908 -1.11688486768277 -0.469396210861234 -1.61608202095312 0.0858159441434357 -0.467500664563679 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 14
909 -0.978984014173688 0.0733778452439172 0.483589503269262 -0.480108158858374 0.593695162555852 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 14
910 0.465526472868888 0.0371927701356625 0.401687669299752 -0.480108158858374 0.920200992697655 0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 16
911 0.223051327845307 -0.686505971337873 -0.923636854423616 -0.56717339948616 -0.586556750004666 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 16
912 -0.10101587516966 -0.686505971337873 -1.72776675959039 -0.654238640113946 1.03245309575864 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
913 0.633306071131876 0.39904214087243 0.580382967090619 -0.523640766198534 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
914 -0.695138130885185 -1.04835534207464 0.75163316002747 -0.56717339948616 0.0290769859680743 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
915 0.927494091018209 1.15892595745423 0.312340020404356 -0.741303890472032 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 15
916 1.94795944256099 -1.30164983257309 -1.45972345786813 -0.610706019800053 0.0120816896111108 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
917 1.05275397085253 -0.541766188534521 -1.04276705295084 -0.610706019800053 -0.246413284788763 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 12
918 1.13779296933512 -1.08454024463967 1.39195833214735 1.39179463140263 -0.586556750004666 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 13
919 0.842455530910333 -1.30164983257309 -1.45972345786813 0.0858159441434357 0.0120816896111108 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 13
920 0.788444257345387 -0.360841503166137 -0.454561165168669 -0.56717339948616 -1.6409189244301 1 0 0 0 1 1 0 0 1 1 0 1 0 1 0 0 1 15
921 -0.574475048455268 -0.614135993664586 0.312340020404356 -0.393042918230587 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 12
922 0.871184857125777 1.12274088234595 0.401687669299752 -0.741303890472032 0.920200992697655 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 17
923 0.899914183341222 -0.541766188534521 -1.04276705295084 -0.610706019800053 -0.246413284788763 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 16
924 -1.75007902458629 0.543782096219008 0.401687669299752 -0.654238640113946 0.920200992697655 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 13
925 0.64709602497037 0.471411946002491 1.97271840500359 0.0858159441434357 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
926 -0.496331246079279 -0.722690873902905 0.401687669299752 -0.349510284942961 0.920200992697655 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 15
927 -1.26053149876 -0.324656600601105 -0.454561165168669 1.39179463140263 -1.6409189244301 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 14
928 0.348310769304903 1.41222044795267 -1.49695182242589 1.39179463140263 -0.0287427313608914 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
929 1.10561582587902 0.218117455504046 0.342122570036157 -0.262445018367708 1.73650998574131 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 15
930 0.974610168476548 -1.1207251472047 0.312340020404356 -0.0447819038245094 -1.05930545148537 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
931 -2.09712933787383 0.471411946002491 1.57809944486414 -0.697771266914706 1.27733992983451 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
932 0.781549061238779 0.145747650373982 0.580382967090619 -0.654238640113946 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
933 1.37452233679057 -1.30164983257309 0.312340020404356 -0.697771266914706 -1.05930545148537 1 0 1 0 0 0 1 0 1 0 1 1 0 1 0 1 0 16
934 -0.417038463539552 1.520775328191 0.975002637302044 -0.610706019800053 0.916813661100694 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 15
935 0.991847939555706 -1.01217026696639 0.312340020404356 1.17413151685943 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 16
936 0.58963737253948 0.145747650373982 0.103862172981702 1.82712086048902 0.995016181947559 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 15
937 1.09067689187678 -0.758875776467937 -1.0502128678768 -0.131847170399763 0.219560929062024 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 12
938 1.37567175532904 -1.08454024463967 -1.61608202095312 -0.56717339948616 -0.467500664563679 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 15
939 -0.13778937765545 0.579966826240814 0.483589503269262 -0.697771266914706 -1.12054190737938 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
940 -0.344640438731711 1.88262469892777 0.312340020404356 -0.523640766198534 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 16
941 1.71582687250996 0.471411946002491 1.57809944486414 -0.56717339948616 1.27733992983451 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
942 0.35635538394998 -0.143731915232721 -0.454561165168669 -0.349510284942961 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 12
943 1.33889825284324 -0.216101720362786 0.103862172981702 -0.741303890472032 0.995016181947559 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 16
944 0.529880321406385 -0.360841503166137 -0.454561165168669 -0.741303890472032 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 12
945 -0.73421003207318 -0.686505971337873 -0.156735668850598 -0.349510284942961 -0.134190676477879 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
946 -1.14331579519601 0.507597021110749 -1.49695182242589 -0.262445018367708 -0.0287427313608914 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 12
947 -0.103313835497135 -0.795060679032969 -0.484343714800471 -0.393042918230587 0.103891999654001 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
948 1.77903174088372 -1.04835534207464 0.170872377099276 1.82712086048902 -0.106974571393866 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 18
949 -0.708928084723679 -0.831245581598002 0.483589503269262 0.303479058686634 0.593695162555852 1 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 12
950 0.753969153561805 -1.19309495233477 -0.454561165168669 -0.523640766198534 -1.6409189244301 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1 16
951 -1.73513965220934 -1.41020462653979 -1.56396238157946 -0.56717339948616 0.20253596239098 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
952 -1.91326138707015 0.18193272548224 0.297448390552449 -0.480108158858374 -0.416484929614721 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 13
953 -1.46278576243185 -1.26546493000806 -1.61608202095312 -0.654238640113946 -0.467500664563679 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 12
954 -0.328552086191011 0.0371927701356625 1.17603466979878 1.17413151685943 0.233139574635932 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
955 -1.1961776502225 -0.252286622927818 -0.923636854423616 0.651740021197778 -0.586556750004666 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
956 0.215006713200231 -0.469396210861234 0.483589503269262 -0.654238640113946 0.593695162555852 0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 12
957 -0.83303898439427 -0.614135993664586 -0.811952470822341 -0.349510284942961 -0.358665212285755 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 12
958 0.0575701282845141 1.88262469892777 0.312340020404356 -0.741303890472032 -1.05930545148537 0 1 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 17
959 0.781549061238779 -0.252286622927818 0.580382967090619 1.17413151685943 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 14
960 0.149503884498997 0.145747650373982 0.580382967090619 0.0858159441434357 0.345391502132925 0 1 1 0 0 0 1 0 1 0 1 1 0 1 0 1 0 15
961 0.964267593503998 -0.469396210861234 0.297448390552449 -0.436575525570748 -0.416484929614721 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 14
962 -0.186054435277525 0.145747650373982 0.580382967090619 -0.654238640113946 0.345391502132925 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 12
963 1.67445657261977 -0.541766188534521 -1.34803871923086 0.303479058686634 0.875989415692683 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
964 -1.2007744476269 1.88262469892777 0.312340020404356 0.172881210718689 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 12
965 0.55860964762183 0.145747650373982 0.103862172981702 0.738805287773031 0.995016181947559 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
966 0.364399560220324 1.81025489379768 1.57809944486414 0.172881210718689 1.27733992983451 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
967 -0.83303898439427 -0.28847152549285 -0.811952470822341 1.39179463140263 -0.358665212285755 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 13
968 -0.236617891601807 1.33985064282262 0.342122570036157 1.39179463140263 1.73650998574131 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
969 -0.30327013884151 0.218117455504046 -0.454561165168669 0.738805287773031 -1.6409189244301 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 13
970 -0.473347697431972 -0.939800461836321 -1.45972345786813 -0.610706019800053 0.0120816896111108 0 1 0 0 1 1 0 0 1 0 1 0 1 0 1 1 0 12
971 -0.537701545969469 -1.19309495233477 -0.454561165168669 -0.349510284942961 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 13
972 -0.243513087708415 1.91880942894957 -0.454561165168669 1.91418602327442 -1.6409189244301 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 13
973 0.755118133725541 -1.19309495233477 -0.454561165168669 -0.784836514029358 -1.6409189244301 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 15
974 -1.6305649223201 2.31684387479459 1.97271840500359 0.738805287773031 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 12
975 0.80223421118388 0.688521706479133 0.103862172981702 -0.436575525570748 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 15
976 -0.221678957599577 1.5569600582128 0.342122570036157 0.303479058686634 1.73650998574131 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 13
977 0.529880321406385 1.15892595745423 0.13364472261351 -0.349510284942961 0.821557205524662 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 14
978 0.87003543858732 0.652336631370874 -0.320540046861532 1.39179463140263 -0.426676419155666 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
979 -1.19043187265435 -1.66349920330986 0.170872377099276 5.39679585596558 -0.106974571393866 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
980 1.62734093353615 -0.614135993664586 0.401687669299752 -0.131847170399763 0.920200992697655 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 16
981 -1.61792394864536 0.109562747808949 -2.16705954417754 2.69777331866182 -0.358665212285755 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
982 -1.29385718400512 2.1359191894262 -1.34803871923086 1.39179463140263 0.875989415692683 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
983 -0.641126857320239 -0.252286622927818 0.0368512587921385 -0.741303890472032 -0.0253553997639417 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 14
984 -0.110209031603741 -0.614135993664586 0.312340020404356 -0.654238640113946 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 12
985 -1.48232149383848 -1.44638961537644 0.312340020404356 0.303479058686634 -1.05930545148537 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
986 -1.21111702259945 -0.143731915232721 -1.72776675959039 0.782337869165727 1.03245309575864 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 14
987 1.47679910635232 -0.867430656706256 -1.61608202095312 -0.56717339948616 -0.467500664563679 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 14
988 0.819471982263038 -0.614135993664586 0.401687669299752 -0.131847170399763 0.920200992697655 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 13
989 -0.117104227710349 2.09973411431796 0.13364472261351 -0.131847170399763 0.821557205524662 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
